text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail
Qué hidratación ❤️Waoo,0,0,2026-05-02T18:52:16.000Z,masiel2213,https://www.tiktok.com/@mercedeseve/video/7633248330297904402,6629731309780746245,7635369179654374175,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/bab5bd72f8b01eeeaeaf144a7510c3ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6156b30&x-expires=1778140800&x-signature=muY5OecnNG8nrxCIHY4l6O0LzZc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Love it!! Amo las mascarillas necesito probarla!! Por cierto lindas flores🤍,0,0,2026-05-02T16:07:24.000Z,gigi.bydr,https://www.tiktok.com/@mercedeseve/video/7633248330297904402,7232861489819370539,7635326603917034270,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/30badfc8f87ba59381d1c908fbe3680b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b977da4c&x-expires=1778140800&x-signature=sEa3LQLmJ0Gv1Na7YC3ewd8PtR0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Genial para tener una piel con mucho glow🥰,0,0,2026-04-28T15:22:38.000Z,miguelina20195,https://www.tiktok.com/@mercedeseve/video/7633248330297904402,6904797239723590661,7633830850542748423,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/05cffc64ee787d09fc0dc64cdd414e98~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=12c8abfd&x-expires=1778140800&x-signature=SU3rMn6PLXwsFQVQ2RygdSSIuKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Amo las Rutinas,0,0,2026-04-28T14:16:14.000Z,nisy.0,https://www.tiktok.com/@mercedeseve/video/7633248330297904402,7081287547561100293,7633813734079038216,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1e81efaca75b0cefb388f790299ee6bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2a8c0e6&x-expires=1778140800&x-signature=ObUS2GMc%2Fsxt3ZWT61ke%2FWRPslg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
looks amazing💕💕💕,1,1,2026-04-30T19:06:15.000Z,mirrordreams.ugc,https://www.tiktok.com/@viktoriia_androshchuk_/video/7634595823015234824,7128759714738045979,7634630631657653008,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/77dda5dcd27d87634db990c33c957690~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4369babd&x-expires=1778140800&x-signature=BB3hwyxfa1DPdRw6wtsId3ug78g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
[Sticker] You’re so pretty!,1,1,2026-04-18T21:41:37.000Z,ellieafzalirad13,https://www.tiktok.com/@autumn_influences/video/7630185878022868255,7518633043646841869,7630217570100740895,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c325bbe55b425c7c3b0b3d6e783708cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c376fcfd&x-expires=1778140800&x-signature=rO%2Fwc8uGEJbw34z%2BFyAYZBmTuts%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
first of all the packaging 🔥🔥 gotta get my hands on this,0,0,2026-04-20T01:31:37.000Z,milkybloom.1225,https://www.tiktok.com/@angela.creates.content/video/7630603945081146654,7472646467527083051,7630647973126603533,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/17f55179c4d9bfe8a13a3a58c0442aa6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f631bfa7&x-expires=1778140800&x-signature=Q7uliHGFOMVcfvJVHHFlLAmlWDY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Amazing patches 🥰,0,0,2026-04-21T16:16:24.000Z,review.with.olya,https://www.tiktok.com/@angela.creates.content/video/7630603945081146654,7348581863387399211,7631246941054518047,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4406fb164136b55f2ae1603472a92d33~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f45c166&x-expires=1778140800&x-signature=Pkiek5H9gR%2F6iMZdwUXBhP9mRNw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"Wow, never seen this before 😳😻",0,0,2026-04-20T01:13:54.000Z,taisa.ugc,https://www.tiktok.com/@angela.creates.content/video/7630603945081146654,7424213586845811755,7630643387997111071,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/20d81521d60041ed29afa446ac2b1e95~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0dbef00&x-expires=1778140800&x-signature=s3zWYHYnbxygpscmjrkU%2BxES8j4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
love the packaging,0,0,2026-04-20T01:00:14.000Z,diva.bud,https://www.tiktok.com/@angela.creates.content/video/7630603945081146654,7252362859203937322,7630639817907372831,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3bf55e3ac1f36063a4a2f31c21a66e1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b82e6a7f&x-expires=1778140800&x-signature=3BqXW6eRYKrxRgEeT7LL%2FT4LkOA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Obsessed,0,0,2026-04-20T12:46:02.000Z,annikapaigee,https://www.tiktok.com/@angela.creates.content/video/7630603945081146654,6859509554858705926,7630821576213431053,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/57497644ede7b4ef8da9bb1752172efa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1820868c&x-expires=1778140800&x-signature=uaczIRVRsfZGNMuH1r3pB91OC2g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Mask for lips 😍 Wooow!,0,0,2026-04-20T21:44:21.000Z,katerynaugc_xo,https://www.tiktok.com/@angela.creates.content/video/7630603945081146654,7574771694385120289,7630960486338790176,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/219cee311a23dd76bc2778cfd13f715b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c74327ff&x-expires=1778140800&x-signature=THW%2FaBbZufL7crL%2FJJAA231dbNs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
👏👏👏,0,0,2026-04-20T14:41:19.000Z,yuliipsk2hw,https://www.tiktok.com/@angela.creates.content/video/7630603945081146654,7616393082971358221,7630851339728552718,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a77ee3b0c6ebe69215fada5b455f0a52~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da96cf04&x-expires=1778140800&x-signature=kmgITV%2Bw2lWMgvEdLWFV%2B1%2B8Vhg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
🥰🥰🥰🥰,0,0,2026-04-20T15:32:07.000Z,yury.ugc,https://www.tiktok.com/@angela.creates.content/video/7630603945081146654,7603893917674636301,7630864454997852942,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/67f6e5387fa146f1380a7ec4c4938951~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33255e0d&x-expires=1778140800&x-signature=4Lu6lCmFpUYAFEAt0C%2FipP8eMPI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
I love good packaging!!,1,1,2026-04-18T21:58:55.000Z,mannie7257,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7355659884619957294,7630222035709543199,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/407cee97d08335404889549c3c50954f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a07dcfcf&x-expires=1778140800&x-signature=TIxtgrzlwTN%2B1ijh95hiQxj8%2Bjw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Wow😍,0,0,2026-04-11T22:04:14.000Z,velvet_essence,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7471752430717322262,7627625847495295776,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/43581457279011582280efab4d0d93ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f94ccb46&x-expires=1778140800&x-signature=IXeb9Qk2XkSa%2FG0497bFzCgq194%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Omg how cute!!!,0,0,2026-04-15T22:55:37.000Z,samanthacharuvil,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7413854460000142379,7629123392328074015,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5711be6cd12bfb6b9b802387c538599b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e3a6f845&x-expires=1778140800&x-signature=c%2FIbYkR6%2FKHrh6gplssSkA8L8XE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
wow this looks amazing,0,0,2026-04-12T14:45:24.000Z,clairekwan1,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7018538357244527618,7627883871154258709,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e87ac99a531d8b2b87425a3f7243dc48~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e697fac5&x-expires=1778140800&x-signature=aAXmDn5iDwcTkz2Jck7M%2Fr8oKVc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
ok we getting sexy lips for the summer,1,1,2026-04-11T21:54:16.000Z,josi.happiness,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7281735116922684462,7627623202394833694,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c342c057a7347df34de3b193c128b692~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4343a1b4&x-expires=1778140800&x-signature=5WleYKMWalu5M%2FupcIXc5PzCfk4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"Not just pretty, i love their lip mask a lot too💕",1,1,2026-04-11T03:04:37.000Z,glowithsarahlee,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,66566370578,7627332101407032077,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7deaa1bae2f1a72f0fdb173813eea09e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=732e7b3b&x-expires=1778140800&x-signature=AqHpN7ha%2FsSckb59blRnOZ5zaUs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
omg wanna try the one for the lips,0,0,2026-04-11T22:29:35.000Z,rosebuddd_28,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7595205098747331639,7627632299824841486,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5334fad70f35856fadc31ae2a2bf70fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72782186&x-expires=1778140800&x-signature=MbmPKlZUsoLPoq2L6vmwALmTDVQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"Love these , want to try😍",1,1,2026-04-11T03:08:52.000Z,aziza.n7,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7472098927778595882,7627333194694935326,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b2407aa30e97489015e34c35c47cb6ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed0eda77&x-expires=1778140800&x-signature=sGnlgWOfsD%2FhTIlbGNZCtbIUuO0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Omg need this for my dry lips!,0,0,2026-04-11T03:39:06.000Z,celyrecs,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7155342128473211950,7627340786590663455,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/af945dfac00c09e2e2309dd97e4387e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd81cd45&x-expires=1778140800&x-signature=ypot2ZxGIAkk2I%2FACbnV73iQN8w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
The packaging 🔥,0,0,2026-04-11T03:44:22.000Z,missmina.ugc,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7593835574910469175,7627342393965019935,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e0e9fd7e2aa89aa78d56faa41413e7d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e8831262&x-expires=1778140800&x-signature=xbPptVXUHT%2FKDAk47ni2JPk3bV4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Wow need thiss🔥😍,0,0,2026-04-11T06:24:28.000Z,manjusglowdiary,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7557369520962110472,7627383666969182997,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1aa1606d1a8890e4dc5d528bd3893cf7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68547464&x-expires=1778140800&x-signature=bxcoZN7Ug5WrDXJEjJrGUtag8rU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Omgg this is amazing!!,0,0,2026-04-11T17:00:03.000Z,jxnlafr_,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,6950613662587487237,7627547394364687134,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/30e91217fccdfc15d6826e09730b07bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=23ccf37f&x-expires=1778140800&x-signature=mspy1y8n6QXrCl1QyDLjjqoQm3c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
wow amazing,1,1,2026-04-10T17:33:43.000Z,finees.flawless,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7372305454388986885,7627185100668568327,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8facf52f8896413c10124345881f1328~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=90c45fa0&x-expires=1778140800&x-signature=o%2BsjnyPZb9qzUg85haswTUxNjuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
I need a good lip mask 😍✨,0,0,2026-04-11T08:06:58.000Z,.heyitsjosephine,https://www.tiktok.com/@elida.sahm/video/7627182409288633614,7302398973212378144,7627410062798308118,https://p16-common-sign.tiktokcdn-us.com/tos-no1a-avt-0068c001-no/7cfbacf0feec5e43888eb1b14299000d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3b675449&x-expires=1778140800&x-signature=oGxMCLspGwiobSnzNSZvxYOgJz0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
I like collagen face masks ✨🤍,1,1,2026-04-20T13:44:47.000Z,trendy_beauty_insights,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,7181587526811911214,7630836839557759774,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/87506c37545ee39814b1138888463153~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=765b06aa&x-expires=1778140800&x-signature=OY83dfA5HKjOiscTk2UeK83AKcE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
#collagenmask #glutathionemask #glowroutine #kbeauty,0,0,2026-04-19T16:46:06.000Z,tanya.vel2024,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,7386838071671669802,7630512484524704526,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7a08057a546a1839ffd2a53a56802db6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=96c9369a&x-expires=1778140800&x-signature=qX5EqiPSjI3ApTIRSEvjjmtt660%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
this collagen mask sounds amazing 😳 i defo need to try this 😍,1,0,2026-04-21T11:25:44.000Z,iconicposterclub,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,7545405495327441942,7631172137466118934,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/193779c84d33179bbeaf180f4a822e37~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b15f894b&x-expires=1778140800&x-signature=Vv0rJUZthXM4OLewLYxmKKH5N3Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
This mask is my favorite ✨,1,1,2026-04-29T16:42:27.000Z,dukynka_v_usa,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,1.73601E+17,7634222364272378654,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/567baa534e5ebbd474c2d8a7a1f6b151~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cae6e5bc&x-expires=1778140800&x-signature=A47%2BXq%2BthGa%2Br8Z5zdUwG52DvmY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
Looks great! I love your routine 🥰,1,1,2026-04-20T15:26:50.000Z,gabyyoshikawaa,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,7355355981491012651,7630863136585466655,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/4c578b18fde3eee6c6930e37741102b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=38f411d0&x-expires=1778140800&x-signature=rhqUf1Ib1ZKPVdIxNCG4NbLHNSs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
Perfect routine 😍,1,1,2026-04-19T23:32:24.000Z,daria.krasnv,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,6780047188741522438,7630617237518402317,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1f1a6abfa26d756fcc958664bb030c62~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=71789332&x-expires=1778140800&x-signature=wY%2Fida0QWOSlwmMAvYHcA0%2FMM04%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
wait this mask sounds so good! 😍,0,0,2026-04-20T14:45:31.000Z,ugcjelsantos,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,6614310698779705346,7630852607262835457,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1d38eeb1df20ee09cc10244d93f15345~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b831565c&x-expires=1778140800&x-signature=YmY%2BrChroZ6Q48lR%2FJmnWjqsd6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
This mask looks sound good! I wanna try 🥰,0,0,2026-04-20T14:06:58.000Z,thaodnh1990,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,7133913061194810369,7630842537523708686,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e43d12ecdd3c05d8556fcc06e1bc4bef~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=08fa9be7&x-expires=1778140800&x-signature=MBdoj9lrJfK%2FZuZmAbVa%2Fc7P72Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
This face mask looks amazing!!,0,0,2026-04-21T02:09:04.000Z,sarbazaar,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,6818744719154709510,7631028675118498590,https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/9b920e667773e99bed3ac5a3694bf0da~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=045649f3&x-expires=1778140800&x-signature=f8RU8CrScmum9n%2Fz6D%2FQ5%2BOGKqM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
I like collagen face masks 💗💗,0,0,2026-04-20T22:41:40.000Z,fashionmejen,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,6811711001849250822,7630975246287454989,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7335196217469026310~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2b7f8c78&x-expires=1778140800&x-signature=tF5MbZ7quEGVfM7Rrb32hwfqVZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
🔥🔥🔥,1,0,2026-04-22T07:48:23.000Z,yulilive,https://www.tiktok.com/@tanya.vel2024/video/7630511994491178253,7314435818264216609,7631487162970686241,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/bc7b2df841729442e1ec0b132892a744~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=878c8a0b&x-expires=1778140800&x-signature=CmuENs2bC14XdoPtlIpWlFrnk10%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
I love the lips mask so cute 🥰,0,0,2026-04-13T12:29:01.000Z,dejournal8,https://www.tiktok.com/@ingsxg/video/7626144875355917599,7449960098332214318,7628219623897514766,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e8966fb81915907591d46df0227a3e5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dca8d782&x-expires=1778140800&x-signature=wHM%2BrI4rEy3fM2xhHbvydMocCaA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Wow☺️,0,0,2026-04-17T01:50:59.000Z,o7enamak,https://www.tiktok.com/@ingsxg/video/7626144875355917599,7512208294389777413,7629539710587568914,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f093413d532bb210f545ed417a3f8d90~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5da45ba3&x-expires=1778140800&x-signature=HqZxOVu%2FS6Vg4H0Pifw7JScM1TU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Ong love this,0,0,2026-04-14T05:30:14.000Z,anayaugc2,https://www.tiktok.com/@ingsxg/video/7626144875355917599,7500191819880760366,7628482820440556301,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a94eac60fb64caa5d24f1f7c3b779e6e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d5d07b4&x-expires=1778140800&x-signature=LvEIQJWe4MvAafsHhk7m3lTtey8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Well okay i need this asap,0,0,2026-04-13T20:45:08.000Z,tieumy.ugc,https://www.tiktok.com/@ingsxg/video/7626144875355917599,6826983475104105477,7628347646671995681,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0b5313b2c3671f417b4de1669a29aaf2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a8285924&x-expires=1778140800&x-signature=SuLA%2FPe1%2FzKoLABVEEO52XN%2FFos%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"Collagen + Glutathione, what a combo! 😍😍",3,0,2026-04-10T23:50:58.000Z,georgian_princess,https://www.tiktok.com/@ingsxg/video/7626144875355917599,7142166179553100806,7627282156289639200,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/e89fa26e359e46d91e505ae95f8c2743~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b87255a9&x-expires=1778140800&x-signature=VHdbZByu9HQdrbqTsTqsLk0MRYA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
wooooooow i need this for my lips!,0,0,2026-04-14T11:12:31.000Z,karinaxwoni,https://www.tiktok.com/@ingsxg/video/7626144875355917599,6937430244552197122,7628571176885519111,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d4b6442687de1906cd06f0767548f75a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=17126dc2&x-expires=1778140800&x-signature=tnDikpVv71jEzl5%2Bx%2Fc9mgcM5N8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Wow !!,0,0,2026-04-14T11:53:01.000Z,sherrylall3,https://www.tiktok.com/@ingsxg/video/7626144875355917599,7525500,7628581582035321622,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/49de55cc1e93f7dae61962096eaaf96a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9fbfd57&x-expires=1778140800&x-signature=P5Y3omdHR8IVNKZsqBOChFwcWt8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Ahh the glow after is so beautiful 💖 love using a lip mask together with a sheet mask,0,0,2026-04-13T11:41:06.000Z,soradakke,https://www.tiktok.com/@ingsxg/video/7626144875355917599,7548101197279282198,7628207437816349462,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7fee851a44194ac85e85647b5238a6a6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b030e2f1&x-expires=1778140800&x-signature=7gI0JfNv777UcmZ2C9WsjXSd1jg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
